Origem do rendimento do agregado doméstico do produtor singular (Oeste),,,,,,,,,,,,,,,,,
,,1ª opção,   74 ,   31 ,   3 ,   3 ,   1 ,   1 ,- ,   1 ,   4 ,   2 ,   1 ,   4 ,   1 ,   2 ,   8 
,,2ª opção,   105 ,   48 ,   3 ,   8 ,- ,- ,- ,   8 ,   13 ,- ,   1 ,   1 ,   1 ,   1 ,   12 
,,3ª opção,   14 ,   10 ,   1 ,   4 ,- ,- ,- ,   1 ,   2 ,- ,- ,- ,- ,- ,   2 
,Remessas de emigrantes,,   35 ,   14 ,   2 ,- ,- ,   1 ,- ,- ,   4 ,- ,- ,   1 ,   1 ,- ,   5 
,,1ª opção,   27 ,   12 ,   2 ,- ,- ,   1 ,- ,- ,   4 ,- ,- ,- ,   1 ,- ,   4 
,,2ª opção,   7 ,   2 ,- ,- ,- ,- ,- ,- ,- ,- ,- ,   1 ,- ,- ,   1 
,,3ª opção,   1 ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,Outras,,   350 ,   140 ,   15 ,   16 ,   2 ,   8 ,   17 ,   17 ,   11 ,   13 ,   2 ,   2 ,   3 ,   15 ,   19 
,,1ª opção,   228 ,   90 ,   10 ,   6 ,   2 ,   6 ,   9 ,   12 ,   5 ,   10 ,- ,   1 ,   1 ,   14 ,   14 
,,2ª opção,   108 ,   45 ,   5 ,   10 ,- ,   2 ,   7 ,   4 ,   4 ,   2 ,   2 ,   1 ,   2 ,   1 ,   5 
,,3ª opção,   14 ,   5 ,- ,- ,- ,- ,   1 ,   1 ,   2 ,   1 ,- ,- ,- ,- ,- 
Principalmente origem exterior à actividade da exploração,,,  42 424 ,  14 864 ,  2 184 ,  2 194 ,   651 ,   620 ,  1 263 ,  1 177 ,  1 088 ,  1 660 ,   176 ,   590 ,   399 ,   452 ,  2 410 
,Salários do sector primário,,  3 885 ,  1 645 ,   191 ,   263 ,   39 ,   123 ,   167 ,   112 ,   190 ,   105 ,   11 ,   75 ,   54 ,   33 ,   282 
,,1ª opção,  2 604 ,  1 056 ,   109 ,   165 ,   30 ,   87 ,   111 ,   57 ,   112 ,   86 ,   7 ,   38 ,   35 ,   19 ,   200 
,,2ª opção,  1 122 ,   503 ,   69 ,   82 ,   7 ,   33 ,   51 ,   41 ,   68 ,   17 ,   3 ,   28 ,   17 ,   14 ,   73 
,,3ª opção,   159 ,   86 ,   13 ,   16 ,   2 ,   3 ,   5 ,   14 ,   10 ,   2 ,   1 ,   9 ,   2 ,- ,   9 
,Salários do sector secúndário,,  11 304 ,  4 373 ,   853 ,   689 ,   146 ,   124 ,   277 ,   470 ,   295 ,   392 ,   62 ,   116 ,   103 ,   90 ,   756 
,,1ª opção,  8 473 ,  3 201 ,   568 ,   520 ,   113 ,   84 ,   188 ,   342 ,   208 ,   307 ,   42 ,   84 ,   75 ,   57 ,   613 
,,2ª opção,  2 560 ,  1 059 ,   250 ,   154 ,   31 ,   34 ,   81 ,   114 ,   78 ,   81 ,   17 ,   30 ,   27 ,   30 ,   132 
,,3ª opção,   271 ,   113 ,   35 ,   15 ,   2 ,   6 ,   8 ,   14 ,   9 ,   4 ,   3 ,   2 ,   1 ,   3 ,   11 
,Salários do sector terciário,,  13 681 ,  5 001 ,   712 ,   735 ,   181 ,   208 ,   475 ,   400 ,   297 ,   606 ,   55 ,   199 ,   121 ,   115 ,   897 
,,1ª opção,  8 969 ,  3 136 ,   397 ,   402 ,   106 ,   131 ,   302 ,   228 ,   175 ,   454 ,   34 ,   145 ,   87 ,   81 ,   594 
,,2ª opção,  4 316 ,  1 687 ,   275 ,   309 ,   74 ,   73 ,   159 ,   142 ,   95 ,   143 ,   19 ,   52 ,   30 ,   32 ,   284 
,,3ª opção,   396 ,   178 ,   40 ,   24 ,   1 ,   4 ,   14 ,   30 ,   27 ,   9 ,   2 ,   2 ,   4 ,   2 ,   19 
,Actividade empresarial,,  3 545 ,  1 869 ,   331 ,   305 ,   109 ,   111 ,   191 ,   187 ,   147 ,   69 ,   23 ,   102 ,   45 ,   52 ,   197 
,,1ª opção,  3 025 ,  1 580 ,   273 ,   263 ,   102 ,   86 ,   173 ,   149 ,   130 ,   59 ,   19 ,   88 ,   36 ,   50 ,   152 
,,2ª opção,   469 ,   257 ,   49 ,   40 ,   7 ,   22 ,   17 ,   34 ,   14 ,   9 ,   4 ,   11 ,   8 ,   2 ,   40 
,,3ª opção,   51 ,   32 ,   9 ,   2 ,- ,   3 ,   1 ,   4 ,   3 ,   1 ,- ,   3 ,   1 ,- ,   5 
,Pensões rurais/reformas,,  23 160 ,  7 545 ,  1 112 ,  1 144 ,   328 ,   321 ,   666 ,   562 ,   538 ,   846 ,   112 ,   353 ,   221 ,   237 ,  1 105 
,,1ª opção,  18 407 ,  5 557 ,   805 ,   801 ,   288 ,   222 ,   470 ,   378 ,   430 ,   677 ,   71 ,   226 ,   162 ,   196 ,   831 
,,2ª opção,  4 086 ,  1 667 ,   250 ,   282 ,   32 ,   84 ,   163 ,   154 ,   93 ,   157 ,   36 ,   104 ,   49 ,   37 ,   226 
,,3ª opção,   667 ,   321 ,   57 ,   61 ,   8 ,   15 ,   33 ,   30 ,   15 ,   12 ,   5 ,   23 ,   10 ,   4 ,   48 
,Juros e dividendos,,   787 ,   437 ,   21 ,   100 ,   5 ,   10 ,   4 ,   40 ,   140 ,   7 ,   5 ,   14 ,   9 ,   5 ,   77 
,,1ª opção,   152 ,   53 ,   7 ,   3 ,   4 ,   5 ,   2 ,   5 ,   16 ,   4 ,   1 ,   3 ,- ,   1 ,   2 
,,2ª opção,   538 ,   320 ,   11 ,   53 ,   1 ,   5 ,- ,   34 ,   115 ,   2 ,   4 ,   10 ,   7 ,   4 ,   74 
,,3ª opção,   97 ,   64 ,   3 ,   44 ,- ,- ,   2 ,   1 ,   9 ,   1 ,- ,   1 ,   2 ,- ,   1 
,Remessas de emigrantes,,   310 ,   73 ,   14 ,   7 ,- ,   3 ,   5 ,   1 ,   28 ,- ,- ,   3 ,   7 ,- ,   5 
,,1ª opção,   193 ,   41 ,   8 ,   6 ,- ,   1 ,   3 ,   1 ,   15 ,- ,- ,   2 ,   3 ,- ,   2 
,,2ª opção,   109 ,   29 ,   6 ,   1 ,- ,   2 ,   1 ,- ,   12 ,- ,- ,   1 ,   3 ,- ,   3 
,,3ª opção,   8 ,   3 ,- ,- ,- ,- ,   1 ,- ,   1 ,- ,- ,- ,   1 ,- ,- 
,Outras,,  1 108 ,   470 ,   40 ,   64 ,   14 ,   10 ,   50 ,   32 ,   18 ,   108 ,   4 ,   13 ,   11 ,   66 ,   40 
,,1ª opção,   601 ,   240 ,   17 ,   34 ,   8 ,   4 ,   14 ,   17 ,   2 ,   73 ,   2 ,   4 ,   1 ,   48 ,   16 
,,2ª opção,   412 ,   184 ,   17 ,   23 ,   6 ,   4 ,   23 ,   12 ,   11 ,   35 ,   2 ,   9 ,   7 ,   16 ,   19 
,,3ª opção,   95 ,   46 ,   6 ,   7 ,- ,   2 ,   13 ,   3 ,   5 ,- ,- ,- ,   3 ,   2 ,   5 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Lisboa e Vale do Tejo.",,,,,,,,,,,,,,,,,
