Actividade renumerada exterior à exploração da população agrícola familiar (Médio Tejo),,,,,,,,,,,,,,
,,Ind. alimentares das bebidas e do tabaco,   472 ,   65 ,   18 ,   1 ,- ,- ,   8 ,   11 ,   3 ,   7 ,   17 ,- 
,,Outras indústrias,  3 926 ,  1 049 ,   84 ,   143 ,   2 ,   7 ,   67 ,   310 ,   30 ,   154 ,   243 ,   9 
,,"Prod. e distribuição de  electricidade, gás e água",   342 ,   65 ,   16 ,   3 ,- ,- ,   6 ,   5 ,   5 ,   14 ,   15 ,   1 
,,Construção,  3 628 ,  1 024 ,   102 ,   26 ,   1 ,   3 ,   137 ,   370 ,   47 ,   252 ,   85 ,   1 
,,Comércio por grosso e retalho,  2 967 ,   542 ,   57 ,   51 ,   5 ,- ,   42 ,   180 ,   20 ,   80 ,   103 ,   4 
,,Alojamento e restauração,   356 ,   94 ,   11 ,   11 ,- ,   1 ,   8 ,   29 ,   4 ,   10 ,   18 ,   2 
,,Administração pública,  1 223 ,   261 ,   62 ,   9 ,   2 ,   1 ,   51 ,   51 ,   18 ,   42 ,   24 ,   1 
,,Educação,   307 ,   104 ,   36 ,   7 ,   1 ,   1 ,   5 ,   9 ,   3 ,   18 ,   23 ,   1 
,,Saúde e acção social,   256 ,   78 ,   19 ,   2 ,   1 ,- ,   12 ,   13 ,   10 ,   11 ,   10 ,- 
,,Outras,  4 407 ,   871 ,   143 ,   45 ,   29 ,- ,   68 ,   170 ,   43 ,   229 ,   137 ,   7 
,Actividade exterior - secundária,,  1 387 ,   90 ,   6 ,   16 ,   1 ,- ,   9 ,   17 ,   28 ,   8 ,   5 ,- 
,,"Agric, prod. animal, caça e activ. seviços relacionados",   747 ,   31 ,   3 ,   4 ,- ,- ,   6 ,   7 ,   6 ,   2 ,   3 ,- 
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",   19 ,   1 ,- ,- ,- ,- ,- ,- ,   1 ,- ,- ,- 
,,"Pesca, aquacultura e activ. seviços relacionados",   15 ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Ind. alimentares das bebidas e do tabaco,   16 ,   4 ,   1 ,- ,- ,- ,- ,   2 ,- ,   1 ,- ,- 
,,Outras indústrias,   59 ,   18 ,   1 ,   2 ,- ,- ,   1 ,   1 ,   10 ,   1 ,   2 ,- 
,,"Prod. e distribuição de  electricidade, gás e água",   2 ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Construção,   151 ,   16 ,- ,   6 ,- ,- ,- ,   3 ,   6 ,   1 ,- ,- 
,,Comércio por grosso e retalho,   230 ,   9 ,- ,   2 ,   1 ,- ,   1 ,   1 ,   2 ,   2 ,- ,- 
,,Alojamento e restauração,   21 ,   2 ,- ,   1 ,- ,- ,- ,- ,   1 ,- ,- ,- 
,,Administração pública,   9 ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Educação,   3 ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Saúde e acção social,   3 ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Outras,   112 ,   9 ,   1 ,   1 ,- ,- ,   1 ,   3 ,   2 ,   1 ,- ,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Lisboa e Vale do Tejo.",,,,,,,,,,,,,,
