Origem do rendimento do agregado doméstico do produtor singular (Médio Tejo),,,,,,,,,,,,,,
,,3ª opção,   159 ,   16 ,- ,   2 ,- ,- ,   1 ,   4 ,- ,   4 ,   4 ,   1 
,Salários do sector secúndário,,  11 304 ,  3 095 ,   263 ,   251 ,   3 ,   14 ,   327 ,   969 ,   168 ,   532 ,   558 ,   10 
,,1ª opção,  8 473 ,  2 289 ,   221 ,   190 ,   3 ,   12 ,   258 ,   690 ,   116 ,   446 ,   345 ,   8 
,,2ª opção,  2 560 ,   718 ,   39 ,   57 ,- ,   2 ,   67 ,   251 ,   45 ,   75 ,   180 ,   2 
,,3ª opção,   271 ,   88 ,   3 ,   4 ,- ,- ,   2 ,   28 ,   7 ,   11 ,   33 ,- 
,Salários do sector terciário,,  13 681 ,  3 101 ,   354 ,   221 ,   29 ,   11 ,   317 ,   741 ,   173 ,   635 ,   600 ,   20 
,,1ª opção,  8 969 ,  1 888 ,   298 ,   138 ,   27 ,   4 ,   192 ,   381 ,   111 ,   398 ,   324 ,   15 
,,2ª opção,  4 316 ,  1 112 ,   54 ,   77 ,   2 ,   7 ,   117 ,   332 ,   53 ,   227 ,   239 ,   4 
,,3ª opção,   396 ,   101 ,   2 ,   6 ,- ,- ,   8 ,   28 ,   9 ,   10 ,   37 ,   1 
,Actividade empresarial,,  3 545 ,   706 ,   61 ,   6 ,   3 ,- ,   19 ,   418 ,   9 ,   74 ,   115 ,   1 
,,1ª opção,  3 025 ,   607 ,   49 ,   5 ,   2 ,- ,   15 ,   363 ,   7 ,   61 ,   104 ,   1 
,,2ª opção,   469 ,   91 ,   12 ,   1 ,   1 ,- ,   3 ,   50 ,   2 ,   12 ,   10 ,- 
,,3ª opção,   51 ,   8 ,- ,- ,- ,- ,   1 ,   5 ,- ,   1 ,   1 ,- 
,Pensões rurais/reformas,,  23 160 ,  7 539 ,  1 155 ,   419 ,   75 ,   23 ,   854 ,  1 867 ,   468 ,  1 475 ,  1 165 ,   38 
,,1ª opção,  18 407 ,  6 712 ,  1 063 ,   371 ,   74 ,   20 ,   787 ,  1 667 ,   431 ,  1 274 ,   988 ,   37 
,,2ª opção,  4 086 ,   739 ,   90 ,   39 ,- ,   3 ,   54 ,   182 ,   35 ,   181 ,   154 ,   1 
,,3ª opção,   667 ,   88 ,   2 ,   9 ,   1 ,- ,   13 ,   18 ,   2 ,   20 ,   23 ,- 
,Juros e dividendos,,   787 ,   107 ,   1 ,   20 ,- ,- ,- ,   49 ,   1 ,   22 ,   14 ,- 
,,1ª opção,   152 ,   22 ,   1 ,   1 ,- ,- ,- ,   4 ,- ,   11 ,   5 ,- 
,,2ª opção,   538 ,   74 ,- ,   19 ,- ,- ,- ,   35 ,   1 ,   11 ,   8 ,- 
,,3ª opção,   97 ,   11 ,- ,- ,- ,- ,- ,   10 ,- ,- ,   1 ,- 
,Remessas de emigrantes,,   310 ,   179 ,   6 ,   12 ,- ,- ,   6 ,   51 ,- ,   71 ,   33 ,- 
,,1ª opção,   193 ,   115 ,   3 ,   9 ,- ,- ,   3 ,   31 ,- ,   51 ,   18 ,- 
,,2ª opção,   109 ,   60 ,   3 ,   2 ,- ,- ,   3 ,   18 ,- ,   20 ,   14 ,- 
,,3ª opção,   8 ,   4 ,- ,   1 ,- ,- ,- ,   2 ,- ,- ,   1 ,- 
,Outras,,  1 108 ,   247 ,   27 ,   7 ,   1 ,   2 ,   18 ,   92 ,   8 ,   54 ,   35 ,   3 
,,1ª opção,   601 ,   150 ,   20 ,   3 ,   1 ,   1 ,   10 ,   52 ,   7 ,   34 ,   22 ,- 
,,2ª opção,   412 ,   72 ,   7 ,   4 ,- ,   1 ,   6 ,   23 ,   1 ,   18 ,   10 ,   2 
,,3ª opção,   95 ,   25 ,- ,- ,- ,- ,   2 ,   17 ,- ,   2 ,   3 ,   1 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Lisboa e Vale do Tejo.",,,,,,,,,,,,,,
