"Forma de exploração da SAU, e contabilidade Agrícola",,,,,,,,,,,,,,
,,Ansião,"1,671","3,185",9,13,45,42,20,50,12,19,"1,658","3,171"
,,Arganil,863,"1,264",31,121,181,164,17,186,8,55,885,"1,309"
,,Castanheira de Pêra,68,84,- ,- ,5,2,- ,- ,25,43,43,44
,,Figueiró dos Vinhos,495,675,- ,- ,4,3,3,2,61,91,436,586
,,Góis,265,352,23,55,104,153,4,32,5,112,272,414
,,Lousã,293,470,51,81,23,29,4,27,11,25,286,526
,,Miranda do Corvo,819,926,49,44,40,24,1,... ,6,13,816,981
,,Oliveira do Hospital,"1,382","2,625",407,"1,346",151,213,49,414,21,122,"1,515","3,651"
,,Pampilhosa da Serra,340,337,- ,- ,33,39,2,... ,1,... ,347,349
,,Pedrógão Grande,440,607,1,... ,3,2,- ,- ,27,50,413,565
,,Penela,758,"1,742",9,3,30,22,6,121,7,22,745,"1,622"
,,Tábua,897,"1,811",134,222,154,210,21,253,20,110,917,"1,879"
,,Vila Nova de Poiares,295,436,3,5,55,42,2,... ,4,20,293,452
,Dão-Lafões,,"23,530","44,573","2,342","4,504","2,781","2,845","1,016","4,943",555,"2,345","22,939","44,650"
,,Aguiar da Beira,"1,021","3,075",193,565,61,257,25,197,18,234,"1,024","3,467"
,,Carregal do Sal,998,"1,595",84,147,18,19,28,115,66,199,926,"1,447"
,,Castro Daire,"2,067","4,050",179,183,192,207,57,147,3,8,"2,068","4,286"
,,Mangualde,"1,623","3,842",376,"1,140",16,28,39,368,25,225,"1,660","4,420"
,,Mortágua,848,"1,100",20,18,278,166,39,101,17,33,809,"1,150"
,,Nelas,"1,302","2,427",84,320,49,96,34,432,42,196,"1,276","2,218"
,,Oliveira de Frades,994,"1,400",43,46,372,418,181,306,37,66,923,"1,489"
,,Penalva do Castelo,"1,264","2,997",143,360,91,132,12,309,44,235,"1,270","2,950"
,,Santa Comba Dão,771,"1,315",34,69,114,174,80,371,47,133,660,"1,054"
,,São Pedro do Sul,"1,596","2,752",119,163,494,438,73,223,55,182,"1,577","2,947"
,,Sátão,"1,575","3,164",206,225,45,48,47,225,24,116,"1,536","3,100"
,,Tondela,"3,350","5,228",275,302,463,317,107,609,106,334,"3,210","4,905"
,,Vila Nova de Paiva,731,"2,239",87,154,35,54,42,147,10,92,704,"2,209"
,,Viseu,"4,159","7,152",437,730,351,261,101,907,48,233,"4,173","7,003"
,,Vouzela,"1,231","2,237",62,82,202,230,151,486,13,59,"1,123","2,005"
"Fonte:  INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,,,,
