Principais características do produtor singular - Homem (Oeste),,,,,,,,,,,,,,,,,
,Secundário agrícola,,   168 ,   54 ,   7 ,   6 ,   1 ,   5 ,   6 ,   6 ,   7 ,   8 ,   1 ,- ,- ,- ,   7 
,Secundário não agrícola,,  1 227 ,   331 ,   41 ,   47 ,   17 ,   18 ,   26 ,   26 ,   23 ,   29 ,   2 ,   14 ,   3 ,   15 ,   70 
,Politécnico / Superior agrícola,,   340 ,   90 ,   12 ,   10 ,   4 ,   5 ,   8 ,   13 ,   3 ,   7 ,   3 ,   2 ,   1 ,   5 ,   17 
,Politécnico / Superior não agrícola,,   835 ,   190 ,   17 ,   33 ,   11 ,   14 ,   13 ,   6 ,   8 ,   30 ,   5 ,   5 ,   1 ,   10 ,   37 
Formação profissional agrícola,,,,,,,,,,,,,,,,,
,Exclusivamente prática,,  47 545 ,  18 724 ,  2 579 ,  2 239 ,   668 ,   782 ,  1 263 ,  1 791 ,  1 650 ,  2 155 ,   249 ,   843 ,   685 ,   560 ,  3 260 
,Curta duração,,  1 504 ,   947 ,   175 ,   98 ,   9 ,   133 ,   181 ,   157 ,   23 ,   44 ,   5 ,   31 ,   14 ,   4 ,   73 
,Longa duração,,  1 124 ,   650 ,   57 ,   24 ,   7 ,   58 ,   33 ,   85 ,   78 ,   40 ,   12 ,   41 ,   27 ,   13 ,   175 
,Longa e curta duração,,   677 ,   368 ,   40 ,   14 ,   3 ,   49 ,   40 ,   31 ,   51 ,   26 ,   8 ,   36 ,   23 ,   7 ,   40 
,Completa,,   508 ,   144 ,   19 ,   16 ,   5 ,   10 ,   14 ,   19 ,   10 ,   15 ,   4 ,   2 ,   1 ,   5 ,   24 
Tempo de actividade agrícola ,,,,,,,,,,,,,,,,,
,Tempo parcial,,  42 597 ,  15 934 ,  2 275 ,  2 275 ,   630 ,   726 ,  1 381 ,  1 456 ,  1 246 ,  1 607 ,   126 ,   657 ,   409 ,   422 ,  2 724 
,,> 0 - < 25%,  16 034 ,  5 394 ,   528 ,  1 119 ,   171 ,   167 ,   520 ,   392 ,   415 ,   570 ,   53 ,   99 ,   43 ,   209 ,  1 108 
,,25 - < 50%,  12 093 ,  4 797 ,   944 ,   548 ,   191 ,   248 ,   459 ,   429 ,   312 ,   463 ,   44 ,   248 ,   152 ,   100 ,   659 
,,50 - < 75%,  6 341 ,  2 650 ,   423 ,   239 ,   97 ,   143 ,   219 ,   298 ,   191 ,   263 ,   15 ,   125 ,   87 ,   66 ,   484 
,,75 - < 100%,  8 129 ,  3 093 ,   380 ,   369 ,   171 ,   168 ,   183 ,   337 ,   328 ,   311 ,   14 ,   185 ,   127 ,   47 ,   473 
,Tempo completo,,  8 761 ,  4 899 ,   595 ,   116 ,   62 ,   306 ,   150 ,   627 ,   566 ,   673 ,   152 ,   296 ,   341 ,   167 ,   848 
Actividades remuneradas exterior à exploração,,,,,,,,,,,,,,,,,
,Principal,,  19 200 ,  7 818 ,  1 121 ,  1 151 ,   305 ,   308 ,   593 ,   704 ,   554 ,   869 ,   70 ,   255 ,   165 ,   251 ,  1 472 
,,Sector primário,  2 965 ,  1 349 ,   137 ,   182 ,   39 ,   89 ,   126 ,   84 ,   147 ,   107 ,   9 ,   51 ,   33 ,   54 ,   291 
,,Sector secundário,  8 050 ,  3 214 ,   567 ,   532 ,   118 ,   93 ,   190 ,   336 ,   222 ,   307 ,   28 ,   74 ,   52 ,   97 ,   598 
,,Sector terciário,  8 185 ,  3 255 ,   417 ,   437 ,   148 ,   126 ,   277 ,   284 ,   185 ,   455 ,   33 ,   130 ,   80 ,   100 ,   583 
,Secúndária,,  1 254 ,   853 ,   134 ,   80 ,   1 ,   102 ,   92 ,   101 ,   75 ,   17 ,   4 ,   88 ,   42 ,- ,   117 
,,Sector primário,   714 ,   502 ,   69 ,   55 ,   1 ,   66 ,   64 ,   58 ,   57 ,   5 ,   1 ,   60 ,   13 ,- ,   53 
,,Sector secundário,   208 ,   123 ,   21 ,   10 ,- ,   13 ,   13 ,   19 ,   9 ,   2 ,   1 ,   10 ,   7 ,- ,   18 
,,Sector terciário,   332 ,   228 ,   44 ,   15 ,- ,   23 ,   15 ,   24 ,   9 ,   10 ,   2 ,   18 ,   22 ,- ,   46 
Situação na profissão exterior à exploração,,,,,,,,,,,,,,,,,
,Patrão/empregador,,  3 109 ,  1 159 ,   189 ,   150 ,   53 ,   41 ,   70 ,   89 ,   72 ,   149 ,   12 ,   30 ,   23 ,   50 ,   231 
,Trabalhador por conta própria,,  4 173 ,  1 705 ,   250 ,   172 ,   73 ,   72 ,   113 ,   160 ,   115 ,   229 ,   4 ,   77 ,   48 ,   59 ,   333 
,Trabalhador por conta de outrem,,  12 946 ,  5 731 ,   810 ,   901 ,   179 ,   293 ,   499 ,   551 ,   435 ,   500 ,   57 ,   234 ,   136 ,   130 ,  1 006 
,Trabalhador familiar remunerado,,   41 ,   24 ,   1 ,   4 ,- ,- ,   2 ,   5 ,   2 ,   1 ,- ,- ,- ,   4 ,   5 
,Outra situação,,   185 ,   52 ,   5 ,   4 ,   1 ,   4 ,   1 ,- ,   5 ,   7 ,   1 ,   2 ,- ,   8 ,   14 
Produtor singular dirigente,,,  51 037 ,  20 701 ,  2 852 ,  2 373 ,   686 ,  1 028 ,  1 519 ,  2 058 ,  1 803 ,  2 273 ,   278 ,   947 ,   747 ,   587 ,  3 550 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Lisboa e Vale do Tejo."
