Principais características do produtor singular - Homem (Lezíria do Tejo),,,,,,,,,,,,,,
,Exclusivamente prática,,  11 153 ,  1 009 ,   474 ,  1 232 ,   482 ,   748 ,   408 ,  1 052 ,   144 ,  1 623 ,   668 ,  3 313 
,Curta duração,,   343 ,   59 ,   21 ,   89 ,   11 ,   39 ,   8 ,   3 ,   7 ,   46 ,   4 ,   56 
,Longa duração,,   282 ,   27 ,   15 ,   26 ,   19 ,   11 ,   34 ,   34 ,   10 ,   22 ,   26 ,   58 
,Longa e curta duração,,   169 ,   41 ,   13 ,   10 ,   3 ,   18 ,   7 ,   11 ,   8 ,   16 ,   8 ,   34 
,Completa,,   228 ,   10 ,   8 ,   15 ,   15 ,   17 ,   18 ,   34 ,   14 ,   9 ,   12 ,   76 
Tempo de actividade agrícola ,,,,,,,,,,,,,,
,Tempo parcial,,  10 600 ,   844 ,   388 ,  1 169 ,   467 ,   771 ,   296 ,  1 101 ,   77 ,  1 589 ,   611 ,  3 287 
,,> 0 - < 25%,  4 445 ,   404 ,   83 ,   304 ,   211 ,   165 ,   106 ,   436 ,   18 ,   724 ,   245 ,  1 749 
,,25 - < 50%,  3 016 ,   158 ,   102 ,   478 ,   99 ,   314 ,   83 ,   254 ,   22 ,   384 ,   167 ,   955 
,,50 - < 75%,  1 255 ,   130 ,   99 ,   172 ,   56 ,   96 ,   50 ,   144 ,   11 ,   131 ,   86 ,   280 
,,75 - < 100%,  1 884 ,   152 ,   104 ,   215 ,   101 ,   196 ,   57 ,   267 ,   26 ,   350 ,   113 ,   303 
,Tempo completo,,  1 575 ,   302 ,   143 ,   203 ,   63 ,   62 ,   179 ,   33 ,   106 ,   127 ,   107 ,   250 
Actividades remuneradas exterior à exploração,,,,,,,,,,,,,,
,Principal,,  4 752 ,   443 ,   222 ,   539 ,   219 ,   332 ,   162 ,   448 ,   35 ,   638 ,   282 ,  1 432 
,,Sector primário,   918 ,   126 ,   95 ,   84 ,   44 ,   53 ,   39 ,   165 ,   10 ,   119 ,   65 ,   118 
,,Sector secundário,  1 711 ,   176 ,   68 ,   206 ,   72 ,   135 ,   46 ,   136 ,   6 ,   230 ,   104 ,   532 
,,Sector terciário,  2 123 ,   141 ,   59 ,   249 ,   103 ,   144 ,   77 ,   147 ,   19 ,   289 ,   113 ,   782 
,Secúndária,,   234 ,   48 ,   7 ,   16 ,   17 ,   16 ,   8 ,   39 ,- ,   23 ,   20 ,   40 
,,Sector primário,   140 ,   33 ,   4 ,   10 ,   11 ,   9 ,   3 ,   28 ,- ,   7 ,   15 ,   20 
,,Sector secundário,   34 ,   3 ,   2 ,- ,   3 ,   5 ,   3 ,   4 ,- ,   6 ,   3 ,   5 
,,Sector terciário,   60 ,   12 ,   1 ,   6 ,   3 ,   2 ,   2 ,   7 ,- ,   10 ,   2 ,   15 
Situação na profissão exterior à exploração,,,,,,,,,,,,,,
,Patrão/empregador,,   668 ,   75 ,   20 ,   43 ,   41 ,   54 ,   31 ,   77 ,   2 ,   68 ,   59 ,   198 
,Trabalhador por conta própria,,   905 ,   62 ,   20 ,   71 ,   54 ,   46 ,   26 ,   84 ,   5 ,   122 ,   33 ,   382 
,Trabalhador por conta de outrem,,  3 378 ,   352 ,   188 ,   440 ,   132 ,   246 ,   112 ,   324 ,   27 ,   466 ,   206 ,   885 
,Trabalhador familiar remunerado,,   8 ,   1 ,- ,   1 ,   2 ,   1 ,- ,- ,- ,- ,- ,   3 
,Outra situação,,   27 ,   1 ,   1 ,- ,   7 ,   1 ,   1 ,   2 ,   1 ,   5 ,   4 ,   4 
Produtor singular dirigente,,,  12 117 ,  1 140 ,   530 ,  1 358 ,   528 ,   827 ,   473 ,  1 127 ,   183 ,  1 712 ,   715 ,  3 524 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Lisboa e Vale do Tejo."
