Principais características do produtor singular - Homem/Mulher (Lezíria do Tejo),,,,,,,,,,,,,,
,Secúndária,,   266 ,   55 ,   7 ,   17 ,   19 ,   18 ,   8 ,   43 ,- ,   25 ,   28 ,   46 
,,Sector primário,   159 ,   39 ,   4 ,   11 ,   13 ,   11 ,   3 ,   29 ,- ,   7 ,   20 ,   22 
,,Sector secundário,   37 ,   4 ,   2 ,- ,   3 ,   5 ,   3 ,   5 ,- ,   6 ,   3 ,   6 
,,Sector terciário,   70 ,   12 ,   1 ,   6 ,   3 ,   2 ,   2 ,   9 ,- ,   12 ,   5 ,   18 
Situação na profissão exterior à exploração,,,,,,,,,,,,,,
,Patrão/empregador,,   738 ,   84 ,   22 ,   46 ,   48 ,   61 ,   33 ,   87 ,   2 ,   71 ,   71 ,   213 
,Trabalhador por conta própria,,  1 009 ,   63 ,   20 ,   78 ,   61 ,   52 ,   28 ,   96 ,   8 ,   140 ,   38 ,   425 
,Trabalhador por conta de outrem,,  3 812 ,   391 ,   212 ,   483 ,   151 ,   274 ,   124 ,   371 ,   36 ,   544 ,   237 ,   989 
,Trabalhador familiar remunerado,,   8 ,   1 ,- ,   1 ,   2 ,   1 ,- ,- ,- ,- ,- ,   3 
,Outra situação,,   31 ,   1 ,   1 ,- ,   7 ,   1 ,   1 ,   2 ,   1 ,   6 ,   4 ,   7 
Produtor singular dirigente,,,  14 388 ,  1 304 ,   638 ,  1 513 ,   609 ,   964 ,   568 ,  1 328 ,   239 ,  2 113 ,   856 ,  4 256 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Lisboa e Vale do Tejo."
