Origem do rendimento do agregado doméstico do produtor singular (Alto Alentejo - Gavião),,,,,,,,,
,Actividade empresarial,,   41 ,   17 ,   3 ,   32 ,   21 ,   27 ,   4 
,,1ª opção,   27 ,   15 ,   1 ,   30 ,   17 ,   23 ,   2 
,,2ª opção,   13 ,   2 ,   2 ,   2 ,   4 ,   4 ,   2 
,,3ª opção,   1 ,- ,- ,- ,- ,- ,- 
,Pensões rurais/reformas,,   174 ,   192 ,   161 ,   204 ,   272 ,   67 ,   736 
,,1ª opção,   153 ,   126 ,   143 ,   171 ,   243 ,   50 ,   649 
,,2ª opção,   17 ,   58 ,   18 ,   32 ,   25 ,   17 ,   81 
,,3ª opção,   4 ,   8 ,- ,   1 ,   4 ,- ,   6 
,Juros e dividendos,,   1 ,   2 ,- ,- ,- ,   4 ,- 
,,1ª opção,- ,   1 ,- ,- ,- ,   4 ,- 
,,2ª opção,   1 ,- ,- ,- ,- ,- ,- 
,,3ª opção,- ,   1 ,- ,- ,- ,- ,- 
,Remessas de emigrantes,,   2 ,- ,- ,- ,- ,- ,- 
,,1ª opção,   1 ,- ,- ,- ,- ,- ,- 
,,2ª opção,   1 ,- ,- ,- ,- ,- ,- 
,,3ª opção,- ,- ,- ,- ,- ,- ,- 
,Outras,,   6 ,- ,   2 ,   11 ,   4 ,   1 ,   6 
,,1ª opção,   1 ,- ,- ,   5 ,   3 ,- ,   2 
,,2ª opção,   5 ,- ,   1 ,   5 ,   1 ,   1 ,   3 
,,3ª opção,- ,- ,   1 ,   1 ,- ,- ,   1 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Alentejo",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
